track_id,track_name,danceability,acousticness,tempo,instrumentalness,loudness,key,speechiness,mode,play_number,playlist_number,tempo_scaled
4vworrZL7bZN3Jk4Yh1GJt,Move Your Body (Elevation) [Club Mix],0.709,0.000149,121.97,0.0183,-12.105,0,0.0397,1,180,0,0.49172132700657534
0U2fb4cYZyTAFe998npOqh,MDS (with Theophilus London),0.83,0.00717,131.986,0.000779,-7.177,7,0.144,1,181,0,0.5321007712248081
0Y5GJf9Wuq9XbZKx8OS2nH,The Connection,0.808,0.00964,121.991,0.959,-10.92,2,0.0517,1,182,0,0.4918059883812342
4Y7Agk0Ojp7XLiFtL27Sn1,Northern Ligths,0.648,0.0752,124.993,0.653,-6.119,4,0.0422,0,183,0,0.5039085334634161
2saKuAP5AV27JuPwHKCJSP,Wild Bass - Funk Dump,0.753,0.0282,123.902,0.891,-10.373,6,0.0431,0,184,0,0.49951017347518817
5iiQYaqVsZK8ROt0dfOyS9,Born In Blue,0.734,0.0011,118.021,0.668,-7.574,2,0.039,1,185,0,0.475800957076683
33s4iGT6al5Vcc2rqhGhJn,Chaka,0.806,0.033,120.003,0.739,-11.218,11,0.0592,0,186,0,0.4837913782468645
1pXrN2lGTpKVDLUt5XfnjK,Stutter - Original Mix,0.811,0.00289,123.009,0.89,-10.1,11,0.0715,0,187,0,0.495910049305172
0ZqLcKLCZFLCWA1UkRnd3d,Dance To Love,0.802,2.27e-05,114.007,0.884,-10.816,0,0.0579,1,188,0,0.4596185400347515
3RSvIGylwXhu3r83K1bkJJ,Positive Education,0.619,0.0258,127.052,0.853,-12.461,6,0.0785,1,189,0,0.5122093796740134
1aYO2zOsCD0Z6LRYQkpEU1,Dawn Broke,0.812,0.000594,123.011,0.937,-14.509,9,0.0629,0,190,0,0.49591811229323474
6HBNGrp119jJwbklsGOuUh,Boyhood,0.613,0.616,114.94,1.25e-05,-9.057,5,0.075,1,191,0,0.46337992396602257
1ym44V2e0InzzC5wdym3ZR,Peace,0.809,0.00441,125.0,0.867,-12.699,8,0.0717,0,192,0,0.5039367539216358
70RRZIu8ytghwEvxGCpasV,Released In Sodomy,0.808,0.000483,126.009,0.896,-10.672,1,0.0797,1,193,0,0.5080045313992912
3EGRoaXanHo1rs7r1k5D6e,Mirror,0.81,0.00384,125.024,0.877,-13.646,7,0.0607,1,194,0,0.5040335097783888
2cxJK1VLiPMNQLDs2PzIaQ,Klin (Extended Version),0.787,0.0834,126.018,0.944,-9.966,2,0.146,0,195,0,0.5080408148455736
77Sso5Ut3dEYTvGWqfQUKP,"Cold Days, Warm Heart",0.665,0.0161,120.015,0.86,-11.555,8,0.0643,0,196,0,0.483839756175241
6NAx4Wa8vaiUPGGgpLKHSy,Alice,0.685,0.877,149.944,0.000347,-8.072,0,0.0663,0,197,0,0.604498341040206
2kIUILBPlz4exX9xIFS275,Lucky Girl Syndrome,0.757,0.019,119.986,0.0,-4.382,0,0.0678,1,198,0,0.48372284284833117
5u4hhtZ7f4rWkMZEZcTKrH,Relax My Eyes,0.747,0.176,131.975,0.116,-9.76,3,0.0324,0,199,0,0.5320564247904631
08b1bCjsKjMzhjBm0qhkof,LONG SEASON,0.476,0.55,91.483,0.835,-9.021,4,0.0514,0,200,0,0.3688131684721041
6GbngWsWlNtJbYMxHPif76,NEVER LOOK DOWN,0.569,0.00482,159.967,0.375,-5.042,2,0.0452,0,201,0,0.6449060057166586
2rIDrqcliMqD8AydNA4Tmc,Loved,0.781,0.247,164.797,0.789,-8.542,11,0.0797,0,202,0,0.6643781218881906
4lEkWLEF4MRTJE03dCF2O9,Mango Feedback,0.638,0.0118,130.048,0.802,-7.974,1,0.0485,0,203,0,0.5242877357920072
0Ga1CODJzpwFYtRt5PyC73,Groove La Chord,0.787,0.000124,132.806,0.915,-7.444,7,0.0539,1,204,0,0.5354065963305342
1azldKFvU6qiXKS7ClpkLd,Bleu Mood,0.779,0.0125,124.993,0.811,-9.443,8,0.0696,0,205,0,0.5039085334634161
5HPGApiRm2TW6LdFBL2QxJ,It Makes You Forget (Itgehane),0.797,0.015,125.001,0.578,-9.686,0,0.0474,1,206,0,0.5039407854156672
2bGgVaHEQIeKXKYhKL3U2i,Floating in Space,0.865,0.00127,123.005,0.87,-19.369,2,0.0756,0,207,0,0.49589392332904647
19VQQQGTS5RGSMQ8TzlqYP,Poppin - Extended Mix,0.785,0.000723,131.98,0.85,-6.19,10,0.0669,0,208,0,0.5320765822606199
0W4522kMykidUIBpOoI8oP,Si Te Portas Bonito,0.715,0.000532,121.981,0.265,-9.978,6,0.044,0,209,0,0.4917656734409204
6VKdpSY4otto9sL8LCDFHI,Sparkling Controversy,0.725,0.000364,125.085,0.852,-10.016,1,0.0857,1,210,0,0.5042794309143025
4KAN9J7o5jsJWZdFj0ZJQQ,Stratora,0.812,0.000548,125.995,0.94,-12.186,10,0.0743,0,211,0,0.507948090482852
0vO1lggkmAwkZzDLVFHzNm,Eight To Nine,0.801,0.0535,125.017,0.882,-10.414,10,0.0654,0,212,0,0.5040052893201691
2FavFnagG4fHny2f6GSyhr,春はﾄﾜに目覚める - Ver.2-Vocal:UA,0.707,0.0068,121.993,0.0155,-9.309,1,0.0591,1,213,0,0.4918140513692969
5qhKhK8hSG6VKjmFgaOWFB,ラビリンス - Instrumental,0.654,0.00975,121.97,0.884,-9.431,6,0.0313,1,214,0,0.49172132700657534
5tcj3ikm90N07mqQGXC2vu,At Seventeen,0.804,0.00212,128.994,0.909,-9.738,10,0.104,0,215,0,0.5200385410829399
16a08DG2rAjlpaFoWqRPkd,True Romance (Maja Edit),0.639,0.00175,125.993,0.783,-12.314,6,0.0499,1,216,0,0.5079400274947893
5s6RZxzKf37QOJfjzSD9L9,Si Te Portas Bonito - Edit,0.699,0.000661,121.995,0.0631,-9.902,6,0.0401,0,217,0,0.49182211435735973
77NlLyX4TCDrggCOI7Vtmt,Crystal,0.596,0.00306,139.983,0.843,-5.319,8,0.0524,0,218,0,0.5643406289936987
3GsuTC4ckl3Gv5nzbVfbkK,It Keeps Flashing on Me,0.791,0.00359,126.014,0.672,-7.514,10,0.0749,0,219,0,0.5080246888694481
7aQjPecQdIuNd1sz3KCDhD,Lovefool,0.704,0.0344,111.845,0.0,-6.029,9,0.0252,1,220,0,0.45090244993892287
3OKL2b74Z6aKssPxT6se61,Pneumatic,0.779,0.00736,128.022,0.852,-8.068,8,0.0443,1,221,0,0.5161199288844452
6hHc7Pks7wtBIW8Z6A0iFq,Blue Monday,0.762,0.00198,130.395,0.856,-13.34,0,0.0655,1,222,0,0.5256866642208936
4X3t0hoW66E6cJfUMDfZMm,Acid Paradise,0.809,0.0089,125.005,0.895,-11.713,10,0.0653,0,223,0,0.5039569113917927
6VyxziM2zEHLF81USAH25a,Flying Fish Song - Rhadoo Remix 1,0.802,0.000139,127.995,0.896,-12.346,10,0.045,0,224,0,0.5160110785455982
1VhSIeMpcR9mPwSjnvsk35,Everything Together,0.809,0.0318,126.006,0.736,-5.763,11,0.07,0,225,0,0.5079924369171971
2EvrfRjFQshKBLpdyoGyhK,Close Call - Josh Baker Remix,0.802,0.00555,126.0,0.941,-8.443,7,0.0612,1,226,0,0.5079682479530089
0cOltlnxG8aRbDiCwL4Oyw,Houdini - Dj Skull Remix,0.759,0.000164,124.956,0.801,-10.85,11,0.0535,0,227,0,0.5037593681842554
5sn1pUKCFpRotDHZJotzvW,Handle This,0.795,0.00253,129.002,0.772,-7.178,10,0.0495,0,228,0,0.520070793035191
7MXVkk9YMctZqd1Srtv4MB,Starboy,0.679,0.141,186.003,6.35e-06,-7.015,7,0.276,1,229,0,0.7498699843174882
1SPCBesPzYwKuXwKkLMwSJ,Petrichor,0.0688,0.91,76.585,0.99,-20.943,5,0.0405,0,230,0,0.3087519703927078
4KQQYWl1cM4XW2vBsFRzV1,Watch Me Now,0.789,0.00381,128.991,0.767,-9.507,1,0.117,1,231,0,0.5200264466008458
26r6yrth0GPWHg3hHRgtDI,Crimson Arch,0.711,0.0023,135.002,0.649,-11.393,7,0.0387,0,232,0,0.5442597572234295
1pgmZnHzFNG8aS2GootLig,Safe In My Arms,0.839,0.167,121.994,0.881,-7.29,5,0.0509,0,233,0,0.4918180828633283
56dqdixcUAhGzQ7zGWPgns,Out There,0.808,0.00101,125.997,0.869,-6.994,0,0.0639,1,234,0,0.5079561534709148
3lUYwKKb7ZYxPcahaVuTbu,Nothing in Particular,0.809,0.0233,126.006,0.872,-10.139,7,0.0609,1,235,0,0.5079924369171971
36fkLtiyMx9mxLMXjfc6Gs,Polar,0.812,0.00345,124.995,0.916,-9.703,1,0.0524,1,236,0,0.503916596451479
31MOGLIp4f3YAywdYsKtn3,Dive - Albino Sound Remix,0.363,0.0695,189.524,0.732,-7.73,11,0.125,0,237,0,0.7640648748019528
1oY4ibHOT6xWOunO2j3Hjf,Kape Fear - D.A.N. Remix,0.685,0.0409,124.994,0.859,-4.126,8,0.0387,0,238,0,0.5039125649574475
18QhkHV29Nl5wyHx92HlOE,Time Machine,0.57,0.882,78.95,0.166,-8.756,4,0.0275,1,239,0,0.3182864537769052
6VnS19KwCEeJbMRf3pipS3,SSWB,0.687,0.0277,103.106,0.381,-7.983,5,0.0463,0,240,0,0.4156712235987534
3ZwSIPYyulYPdM69GOYHkD,Cyberphunk,0.598,0.054,146.003,0.708,-10.479,8,0.042,1,241,0,0.5886102230625647
7iUB3byx9Rcks8zW10JVkP,Stupid Feelings,0.715,0.0152,123.954,0.0,-6.546,6,0.0365,0,242,0,0.49971981116481956
6ffb3aY42dAchEhfqaovhG,Warehouse Symphony,0.717,0.000496,128.031,0.746,-6.964,1,0.13,1,243,0,0.5161562123307276
4mUmD4bqX87MMyAoZvxf9K,Green Machine,0.69,0.000914,123.007,0.891,-6.997,7,0.0674,0,244,0,0.49590198631710924
1DjJZd1CYDSUU1ieQMyrVX,Lost In The K-Hole,0.692,0.00375,109.913,0.704,-4.799,1,0.0427,1,245,0,0.44311360347031004
3fpeoneiZ3XHdM4zknyCcV,What Is The Point,0.809,0.00619,122.999,0.864,-14.822,7,0.0736,1,246,0,0.49586973436485826
5S2hluQgFMejjyg7FB3N1D,Udont,0.811,0.000113,124.998,0.852,-13.588,8,0.0588,0,247,0,0.5039286909335731
0d2sKYhfC6fjP91NDFaUJw,Hémisphère,0.804,0.00115,124.973,0.908,-12.01,6,0.072,0,248,0,0.5038279035827887
1e1aztzbMADtbuZrqDNBCe,DPCT 5,0.801,0.000124,123.007,0.83,-9.485,7,0.06,1,249,0,0.49590198631710924
5BrX72zkxJaowRZwgM8wyB,ZOOM,0.517,0.119,172.039,0.735,-6.077,9,0.0824,0,250,0,0.6935742016633943
63DALyIGsR35njSyCT5BU2,TRACKER,0.617,0.0638,139.994,0.858,-5.162,0,0.0513,0,251,0,0.5643849754280439
645e3XeVtB7QYpl3RdJBil,TAKA,0.795,0.00325,128.044,0.649,-4.473,2,0.0475,1,252,0,0.5162086217531355
6KBhMRHyU2XARinuFjDaOv,Atlantic - Late Replies Remix,0.799,0.0019,126.995,0.929,-6.973,11,0.0619,0,253,0,0.5119795845142251
7953lpFSB0wadFytFxBpzn,Body Tonic,0.805,0.00102,126.985,0.826,-11.116,10,0.0771,0,254,0,0.5119392695739113
3WpQpyWFrNQlT5OsF3MKj7,Jupiter's Back,0.8,0.000545,121.99,0.858,-10.824,11,0.0522,1,255,0,0.4918019568872028
6wNUdWMhi6BqpBUR6Ewq02,The Siren's Song,0.785,0.248,120.005,0.842,-8.909,8,0.0754,1,256,0,0.48379944123492724
5IlVSPzwQpKrCTO055bCpF,Get Slapped Up,0.848,0.00371,120.996,0.884,-9.712,10,0.149,0,257,0,0.48779465182001797
27vFcdbSG3ioJu3fK2ABlo,There's a Truth,0.872,0.139,119.994,0.307,-7.118,5,0.219,0,258,0,0.48375509480058215
0HEdybB8OI2trJwwN3znNh,MFK,0.812,0.000311,126.005,0.937,-7.762,9,0.0653,0,259,0,0.5079884054231657
23Q6xAbe56o80RTjplgcze,be free,0.846,0.189,128.008,0.328,-11.182,4,0.0569,0,260,0,0.516063487968006
5NnqtgN9MzZ7TI9Rrxi4tw,YUMEGIWA LAST BOY,0.52,0.00559,135.351,0.27,-8.157,7,0.0391,1,261,0,0.5456667486403787
5OSoaMOy9Z8aI4d3QP6kIk,X83 - Jex Opolis Remix,0.593,0.00125,130.014,0.67,-8.063,1,0.0504,1,262,0,0.5241506649949405
7I6yxrc3RdDzRBeTYfHlo2,Morning Lemon,0.802,0.000469,125.014,0.939,-14.295,6,0.0763,1,263,0,0.503993194838075
4IkW2nOcmvumcBXLDSlS4P,It Makes You Forget (Itgehane) - Edit,0.794,0.0177,125.003,0.468,-9.438,0,0.0431,1,264,0,0.5039488484037299
2lJNctjGK8W92Usjr3L0bp,Yom Thorke,0.747,0.000332,127.015,0.849,-10.046,10,0.054,0,265,0,0.5120602143948526
1JeHRyzVFqAobiYNTDbzwI,Distant Power Plant,0.73,0.00025,123.99,0.895,-6.548,1,0.0492,0,266,0,0.499864944949949
3k16bu4RgoMUyQTUxHI2Oo,EYE-BM 2,0.763,0.000892,124.199,0.908,-8.35,7,0.0534,1,267,0,0.500707527202506
3gOzRWAi6gulBcN8W85LRo,Endless Quest,0.779,0.00883,133.976,0.863,-9.817,0,0.0384,1,268,0,0.5401234443472406
7hobcLi6gj2Zf2EmPU6FdA,Quanta,0.806,0.00884,126.008,0.918,-10.96,7,0.0538,1,269,0,0.5080004999052599
3i1jz90R6ulmQqKuI4LHDz,Let's Do It,0.771,1.24e-05,120.002,0.896,-7.783,7,0.0385,1,270,0,0.4837873467528331
40n2PkqFdyaLSkekMH3gHi,Poundland Anthem,0.724,0.0114,125.003,0.667,-6.869,2,0.0601,0,271,0,0.5039488484037299
4YHRlDDQkpoVkNRPFxfMJB,Birds (feat. Emmanuel Jal),0.766,0.0544,123.995,0.0326,-8.885,8,0.0384,0,272,0,0.49988510242010586
5CZJNaF7RsfTAOqmnZBYu7,Alive,0.681,0.0088,124.986,0.84,-9.537,7,0.0398,0,273,0,0.5038803130051966
4eyRD1yAfw5NTpEGCbA4Ka,Fearless,0.85,0.0109,122.009,0.254,-6.232,7,0.0644,0,274,0,0.4918785552737989
299XDJ1aRp6PK4h6N9bABw,Silver Fade,0.79,0.000407,121.992,0.922,-7.549,9,0.0451,1,275,0,0.49181001987526557
5sJiLlgQKBL81QCTOkoLB5,Good Life,0.716,0.172,121.306,0.0346,-12.876,4,0.0496,0,276,0,0.4890444149697436
098JUtp63d1Hsge11VuoD2,Don't Go,0.803,0.312,126.236,0.00344,-16.013,6,0.0521,1,277,0,0.508919680544413
3IbQcOnKdDOeHqeBWLb8yT,All Aboard Starship Universe,0.797,0.000654,134.032,0.926,-8.035,1,0.0385,1,278,0,0.5403492080129976
38MEa6ARSX70yHDga6WBiV,Dolphin Girl,0.792,0.00256,134.997,0.901,-8.901,6,0.057,0,279,0,0.5442395997532726
3vqGLNhXZO4GoJD9dn3HYi,Bias - Mayfield Depot Mix,0.641,0.0656,145.974,0.898,-8.339,6,0.0597,0,280,0,0.5884933097356548
4Q8LnVINko045PEZ9pul8v,Anna Painting,0.654,0.0203,129.012,0.891,-7.988,11,0.0539,0,281,0,0.5201111079755046
2WIUbg8CiAsKuQMw9DzZ1d,School,0.645,0.00417,129.302,0.576,-8.488,5,0.0507,0,282,0,0.5212802412446028
5ZmSq1xJbf1IptikZZgvJ6,data.matrix,0.619,0.00892,159.986,0.793,-18.764,6,0.0927,0,283,0,0.6449826041032546
1aKvZDoLGkNMxoRYgkckZG,Magnetic,0.797,0.257,131.067,0.0,-5.819,6,0.0687,1,284,0,0.5283958282099763
32byGecbHazyVBB6V6DELB,Sleepless,0.53,0.0341,175.132,5.04e-05,-7.482,9,0.173,0,285,0,0.7060436127024314
0K09e6uKfSP7xfRqjWqYaa,STR8 UP,0.745,0.49,127.892,0.0464,-5.78,5,0.11,0,286,0,0.5155958346603667
6FL889fKz4f4ekhX6pcrUk,Can't Seem to Hide,0.855,0.00813,121.011,0.17,-10.386,6,0.0505,0,287,0,0.48785512423048855
339k0MQOmaEnhq9hTbhHIl,Bad Tabs,0.792,0.0146,139.018,0.897,-5.613,11,0.0581,0,288,0,0.5604502372534237
0r1veUx7ezhSwTZESVYEIt,Dreamer,0.73,0.000481,127.489,0.0719,-8.131,8,0.0426,1,289,0,0.5139711425657234
03fbr5KYWTq1MXwwLrMJpd,Aperleye,0.63,0.0437,131.97,0.691,-8.13,7,0.0367,1,290,0,0.5320362673203062
6oTshmafPagXMEZeLBzc6Y,31 Bloom,0.704,0.425,127.043,0.872,-9.15,2,0.0457,1,291,0,0.512173096227731
6fUo4GlD0FbvXNTylA4o68,Loved,0.781,0.247,164.797,0.789,-8.542,11,0.0797,0,292,0,0.6643781218881906
4c7b2Ft8Br0CgJLmt3mI7Z,Daydream Repeat,0.726,0.0755,128.393,0.92,-10.291,7,0.0468,1,293,0,0.5176156131700846
3jBAlJcUMJKwRgTuGiLFGX,Daydream Repeat,0.726,0.0755,128.393,0.92,-10.291,7,0.0468,1,294,0,0.5176156131700846
0PUl467MODwUpD7Vd9kebB,Automatic - 2024 Mix,0.555,0.00722,189.734,0.000389,-6.662,1,0.0925,1,295,0,0.7649114885485412
6QJtpgpxSHRGvLczfhvlUh,Shopper,0.786,0.00101,126.999,0.911,-9.87,1,0.045,1,296,0,0.5119957104903506
6u8XTxOwytsAScZc30eG5Y,Tubah - (Original Mix),0.802,0.00039,123.996,0.869,-12.42,0,0.0461,1,297,0,0.4998891339141372
2ZxCq8m75RsYFkDzXoWGue,Linda - Ziger Remix,0.786,0.00111,124.007,0.892,-10.784,6,0.0532,0,298,0,0.49993348034848234
3VQlWqP3xACm406UnStfn6,Right To Move,0.805,0.00341,127.041,0.921,-11.922,11,0.0524,0,299,0,0.5121650332396682
70ziWTt9TOXGyhP7FGEYIn,Mokba,0.738,0.000489,126.01,0.847,-8.65,8,0.073,1,300,0,0.5080085628933226
1f560gRfvn6ON0zhEonJrF,Pillars of Creation,0.804,0.00156,125.003,0.89,-11.061,7,0.0714,1,301,0,0.5039488484037299
1Rbrm7ozBLd32dTyhikJhu,Provenance,0.747,0.0123,128.0,0.424,-7.521,8,0.0756,0,302,0,0.5160312360157551
6YZeMe9CGjpc6JG6JofwsU,OH HEY,0.534,0.0027,146.041,0.000136,-4.31,11,0.0625,0,303,0,0.5887634198357569
754WgEesWgssZG3XzU9XcG,Nuclear,0.402,0.0345,135.104,0.000287,-6.456,5,0.0301,0,304,0,0.5446709696146296
2nfH0yiryC6Ntm3G9d2k7x,Tochigi Descent,0.796,0.137,125.008,0.886,-12.128,10,0.0671,0,305,0,0.5039690058738868
3ZzJMjqypHG6hn7SqtMUKc,The Exorcist: Main Theme: Tubular Bells,0.451,0.00662,147.904,0.084,-10.12,9,0.0343,0,306,0,0.596274093216205
02IP2eJsKVxlDitLSxwHgY,The Dawn,0.812,0.000263,123.019,0.878,-10.04,7,0.05,0,307,0,0.4959503642454857
7y3C2tcH0b8E3MSOejPmiA,When I Get You Back Again,0.72,0.437,119.992,0.883,-11.74,2,0.0539,1,308,0,0.48374703181251943
0j7mBjKPqIKmwuKPOuVjsF,The Beach - 2023 Digital Master,0.791,0.000214,130.193,0.892,-9.325,0,0.0594,1,309,0,0.5248723024265562
7DOgJIDxCOsPYHXQZIuseF,Don't Go - Original Mix,0.714,0.0639,132.94,0.807,-4.993,10,0.0478,0,310,0,0.5359468165307381
7a9V3Bla9Wv5uAVJIm0EOP,NYC Subway Jazz,0.81,0.11,124.02,0.748,-7.983,5,0.053,0,311,0,0.49998588977089015
3bX36CK7B1HCckuLzqIGkG,If I Can't Get Down - Mousse T.'s Funky Shizzle Mix,0.837,0.0116,124.044,0.627,-3.575,0,0.0876,1,312,0,0.5000826456276432
2tvGghkcNtOoGH83nifpi0,Get up to Get Down,0.954,0.00285,120.009,0.0442,-14.681,9,0.189,0,313,0,0.48381556721105273
4u0N8a9adNalT4XdihjeSr,iluv,0.745,0.00275,137.987,0.824,-7.232,0,0.0471,1,314,0,0.5562937669070781
1c2kp9zpXE6ciFDOmzTC0Q,Waves - Original Mix,0.808,6.36e-05,122.028,0.931,-14.156,1,0.0587,0,315,0,0.491955153660395
07VrwKwXWlSgF7Ox8nSLkq,Episode,0.784,0.000452,123.001,0.901,-10.521,5,0.0673,1,316,0,0.49587779735292103
6ALqQZ77fpjUnsThhMDD1Z,Perron - Wehbba Remix,0.803,0.00121,123.999,0.927,-8.594,7,0.0627,1,317,0,0.49990122839623136
1R9GIRPmbRn0SqBiULkNnc,El Bajo Esta Caminando,0.813,0.00231,125.0,0.926,-11.545,7,0.0513,1,318,0,0.5039367539216358
1QYZkubRW5f8hhTMdYtryh,Fishing People - Original Mix,0.814,1.34e-05,123.011,0.953,-6.757,7,0.04,1,319,0,0.49591811229323474
284FKz13AitOQjOVivE7ra,Dry & High,0.755,0.0506,125.017,0.874,-10.931,11,0.0959,0,320,0,0.5040052893201691
6kXVv044O2mocNHmtUEBFT,Molecools,0.795,1.61e-05,128.985,0.915,-7.996,0,0.0545,1,321,0,0.5200022576366576
0nevM5K8CCJOTbAcpOS1Js,Strut,0.808,0.000901,127.002,0.226,-8.178,6,0.0591,1,322,0,0.5120078049724447
3lKhOMyoNDX89qqnZ7Geek,Back In The Dance - Extended Mix,0.799,0.0214,127.975,0.846,-8.541,8,0.0431,1,323,0,0.5159304486649707
0Br7J0Zyg7CYldcRhkzL7N,Acid Crew,0.632,0.00762,130.015,0.886,-8.826,5,0.0293,0,324,0,0.5241546964889717
0U7sbXtHiRvvJPIv3xvDpt,If Only I Could (feat. Steve Lucas) - Liem Remix,0.983,0.0943,126.0,0.719,-8.541,9,0.325,0,325,0,0.5079682479530089
1Z1rWGKWJCzdXaB2YwN1yK,10h10 - Original Mix,0.739,0.000335,126.989,0.922,-9.954,2,0.0427,1,326,0,0.5119553955500369
5HUKKB0CjAeBYGjHhVXls5,Long ago,0.792,0.37,128.0,0.964,-15.509,10,0.0885,1,327,0,0.5160312360157551
6c3DZSiKq3F4YJuRYROTmS,NEBO,0.678,0.014,145.011,0.592,-6.071,0,0.0393,1,328,0,0.5846109809834427
7ijHILaynS8JGPSRbhO1Id,PEW PEW PEW,0.765,0.122,150.018,0.901,-5.866,1,0.0523,1,329,0,0.6047966715985277
7eRsnszGZ5V170AbcpDQNa,Fell In Luv - Black Circle Remix,0.538,0.00412,126.072,0.909,-7.4,6,0.0357,1,330,0,0.5082585155232677
2ogU7ybUlovOXGegBDGuJk,Bad Bitch,0.773,4.54e-05,141.016,0.518,-6.32,9,0.101,0,331,0,0.5685051623281071
32rwzhal6wnk6SKYL5lCWK,Real Deal,0.767,0.00109,142.869,0.923,-4.728,8,0.0555,0,332,0,0.5759755207682415
1MGsI8bXKugP3iHNq9iy5z,Anaconda,0.667,0.00396,143.001,0.886,-7.339,1,0.0993,0,333,0,0.5765076779803827
2yfw29D91o3OY1i3LtE95h,Conducted - Disguised Remix,0.732,0.162,146.004,0.934,-9.02,6,0.0795,1,334,0,0.5886142545565961
2B7rt0d4QjfqtxIw7qakS9,For Those Who Like To Groove - Frederic. Remix,0.796,0.054,144.98,0.79,-9.207,2,0.139,1,335,0,0.58448600466847
0KdMUISXapzWotLj48M39d,Bounced Back,0.716,0.00113,140.016,0.925,-7.307,4,0.0869,0,336,0,0.5644736682967341
45AQEgfFp8HzOZ48M2O9dZ,Finishline,0.768,0.000327,142.002,0.957,-6.067,6,0.0572,0,337,0,0.5724802154430411
2LRubwPPFE1OpwP6pi4jQs,Jiggy Rhythm,0.742,0.00743,143.987,0.894,-7.93,9,0.115,0,338,0,0.5804827310953166
4nUKWxUmfRJgacAkkw4Gay,Poppin - VIP,0.774,0.0123,133.051,0.874,-6.123,11,0.0925,0,339,0,0.5363943123682204
5FNEDonyKbKbnPgqLuS1Tl,Combo,0.811,0.0932,130.016,2.14e-06,-4.591,6,0.15,1,340,0,0.5241587279830032
0z5d5d0nugKsiODYJS1tAz,Papertrip,0.799,0.0148,123.993,0.909,-9.682,10,0.0533,0,341,0,0.4998770394320431
2TxJx30FUVmfTAA0EveC2v,RYDEEN（2018 Bob Ludwig Remastering）,0.565,0.000224,142.816,0.783,-5.603,2,0.0329,0,342,0,0.5757618515845787
3YA4vEW6QNW7a11jOtRFc9,ACID GUM - Original Mix,0.779,0.000199,126.003,0.876,-11.655,7,0.0791,1,343,0,0.507980342435103
2l4eRln2VCZaO5jTfxLJqf,TRA - wev Remix,0.822,0.00854,129.99,0.667,-6.32,9,0.0845,1,344,0,0.5240539091381875
0IvsPPZCccqEMfUTUI9bUM,stayinit,0.699,0.003,134.082,0.00511,-6.502,7,0.122,0,345,0,0.5405507827145661
5dQoiKWoAxqIkVzHZsyOTN,Do You Feel It Too?,0.448,0.847,124.018,0.89,-12.15,10,0.0444,0,346,0,0.49997782678282743
0HGS1lcpTFxCxSCyh3rWyR,Disco Groover,0.578,0.00865,127.991,0.363,-7.999,7,0.0406,0,347,0,0.5159949525694727
3w4j7IfWnWqN6t9P6bFozf,Kill the System,0.711,0.00637,121.004,0.896,-11.865,4,0.0641,0,348,0,0.48782690377226895
6dNlY6O5rkfhCFWi6ML5wt,I Lov U,0.771,0.0043,125.012,0.784,-9.138,1,0.0474,1,349,0,0.5039851318500123
6GU4XA3Ux1quOYG3knqr2k,Signal Path - Original Mix,0.762,0.22,144.989,0.951,-11.758,11,0.0483,0,350,0,0.5845222881147525
1SBlG0LldiEWUswvCBGQgU,Hermon,0.752,0.297,144.982,0.926,-11.695,7,0.0816,1,351,0,0.5844940676565328
6tp2ofKFVHSlVpn1EdhUHY,Kalpa - Original Mix,0.782,0.192,135.0,0.946,-6.898,2,0.0447,0,352,0,0.5442516942353667
2VtxdAH96cGcj1QzjpbHjA,Drop the Pressure,0.817,0.027,128.995,0.823,-6.96,9,0.0756,1,353,0,0.5200425725769713
76lUIzEc9kmYVPJbRhyzNG,Never Come Back (Four Tet Remix),0.752,0.615,127.988,0.86,-8.8,11,0.0408,1,354,0,0.5159828580873785
4q65jVjZI4N5NbolanAtYo,The Difference (High Contrast Remix),0.46,0.000857,173.029,0.418,-2.931,1,0.0355,1,355,0,0.6975653807544537
6z4YwmHuEAQXKrC6KukOoP,Fine Day,0.408,0.0136,173.975,4.23e-06,-2.192,5,0.0311,1,356,0,0.7013791741081327
5dpiBf6WXUlzYteDFuRp4L,Blackwater - Chase The Blue Instrumental Mix,0.737,0.00877,134.001,0.0011,-9.76,5,0.037,0,357,0,0.540224231698025
2SJg9Y8fTSSdgUPpSYkVBG,Blackwater - 128 full strings instrumental,0.727,0.209,128.217,0.783,-10.317,5,0.0501,0,358,0,0.5169060702205631
6G6M4fl2I0eqEQnzyTwR8m,You Wish,0.781,0.708,103.478,0.91,-9.702,9,0.0297,0,359,0,0.4171709393784242
7A4A8XQdru7ZOCMqo6UHNw,Sky - Kolter Interpretation 2,0.798,0.0239,126.05,0.915,-8.7,2,0.0779,1,360,0,0.5081698226545776
1aAyxL3KvCeK3XZtQzMU6B,Luzern by Night,0.804,0.0491,127.985,0.851,-8.468,10,0.0569,0,361,0,0.5159707636052845
6ldJptSlrkb86v3I3OXmnc,93,0.812,0.0111,127.019,0.918,-13.63,1,0.0928,1,362,0,0.512076340370978
0CJyRo76m9qaogH0ORWhLs,Treat Treat Treat,0.863,0.00221,122.003,0.311,-6.881,11,0.0597,0,363,0,0.49185436630961066
3JDnEeUMz7iAEmHpA3LaEC,Jammonia!,0.774,0.0402,137.991,0.829,-9.151,10,0.0572,0,364,0,0.5563098928832036
4IEW6eLWAWNmIEtiKU7LYu,ADHDisco,0.75,0.000152,144.001,0.855,-7.834,1,0.0777,1,365,0,0.5805391720117559
